date,scheme,block,chainage_m,elevation_m,pipe_diameter_mm,pipe_material,pipe_length_m,flow_lps,expected_pressure_m,measured_pressure_m,number_of_offtakes,irrigation_duration_hr,pressure_difference_m,estimated_head_loss_m,hydraulic_status
2026-06-25,Embu Green,E,4678.6,999.5,50,HDPE,114.7,3.45,55.44,48.49,3,4.27,-6.95,6.95,Normal
2026-06-25,Embu Green,B,3119.7,1261.0,25,HDPE,442.7,4.9,33.2,34.23,7,4.37,1.03,0.0,Normal
2026-06-25,Kibugu-Nguviu,H,374.5,981.3,25,PVC,616.5,6.48,42.53,35.24,1,4.82,-7.29,7.29,Normal
2026-06-25,Mwea Smallholder,E,2972.3,1334.4,50,PVC,218.9,4.67,28.78,25.78,5,1.64,-3.0,3.0,Normal
2026-06-25,Kibugu-Nguviu,F,4031.7,1247.7,40,PVC,453.9,5.81,32.66,31.95,4,3.18,-0.71,0.71,Normal
2026-06-25,Mwea Smallholder,H,1909.4,1291.7,63,PVC,756.9,6.66,29.46,36.02,1,4.46,6.56,0.0,Normal
2026-06-26,Runyenjes East,C,3565.6,1244.0,32,HDPE,774.7,4.17,27.12,34.2,8,4.95,7.08,0.0,Normal
2026-06-26,Runyenjes East,A,3785.2,995.9,75,PVC,218.0,3.32,49.14,50.98,5,3.36,1.84,0.0,High Pressure
2026-06-26,Embu Green,C,3791.9,1291.4,40,HDPE,81.3,2.35,41.01,42.77,8,3.92,1.76,0.0,Normal
2026-06-26,Embu Green,H,3138.0,1294.3,75,GI,639.1,3.49,33.22,26.92,3,2.06,-6.3,6.3,Normal
2026-06-26,Embu Green,E,1785.7,1181.7,40,PVC,716.9,5.38,35.16,34.34,5,7.2,-0.82,0.82,Normal
2026-06-26,Runyenjes East,E,1521.6,1112.2,63,GI,515.2,6.37,37.53,40.31,9,4.13,2.78,0.0,Normal
2026-06-26,Mwea Smallholder,E,4897.1,1081.7,40,PVC,422.4,5.73,47.91,46.13,1,5.6,-1.78,1.78,Normal
2026-06-26,Mwea Smallholder,C,3382.0,951.6,75,PVC,780.0,4.47,45.33,46.88,10,4.57,1.55,0.0,Normal
2026-06-26,Kibugu-Nguviu,H,965.5,1147.1,90,GI,452.1,3.71,37.71,36.49,9,7.94,-1.22,1.22,Normal
2026-06-27,Runyenjes East,H,1938.8,1159.8,50,PVC,638.0,2.35,37.55,27.9,5,2.0,-9.65,9.65,Normal
2026-06-27,Mwea Smallholder,D,1940.5,1275.4,75,PVC,464.8,4.58,39.75,35.92,6,3.75,-3.83,3.83,Normal
2026-06-27,Runyenjes East,F,3704.1,967.0,50,PVC,50.0,5.96,57.36,53.86,6,2.76,-3.5,3.5,High Pressure
2026-06-27,Embu Green,C,3265.0,1221.1,40,PVC,63.2,3.16,43.62,37.68,11,4.96,-5.94,5.94,Normal
2026-06-27,Embu Green,C,1837.7,1026.2,63,PVC,203.7,4.2,49.23,42.05,4,3.62,-7.18,7.18,Normal
2026-06-27,Embu Green,D,3492.8,1236.4,75,PVC,449.2,7.42,36.41,32.43,1,5.85,-3.98,3.98,Normal
2026-06-28,Embu Green,F,638.6,1261.8,63,HDPE,612.2,7.37,33.57,30.0,6,1.17,-3.57,3.57,Normal
2026-06-28,Embu Green,E,1899.6,1281.3,50,GI,174.8,5.49,35.28,37.45,6,5.29,2.17,0.0,Normal
2026-06-28,Embu Green,C,2509.9,1325.4,40,GI,532.2,3.04,35.51,32.71,11,3.93,-2.8,2.8,Normal
2026-06-28,Embu Green,H,2779.3,991.4,90,PVC,145.2,5.67,52.51,60.95,11,2.17,8.44,0.0,High Pressure
2026-06-29,Mwea Smallholder,D,2368.6,1323.1,63,PVC,491.9,3.78,32.09,32.03,7,5.79,-0.06,0.06,Normal
2026-06-29,Kibugu-Nguviu,G,565.6,1017.7,50,PVC,711.2,7.34,47.01,42.24,4,7.29,-4.77,4.77,Normal
2026-06-29,Mwea Smallholder,B,2858.0,1078.0,90,PVC,405.4,5.99,40.8,37.01,4,1.76,-3.79,3.79,Normal
2026-06-29,Runyenjes East,H,3183.8,1039.1,40,HDPE,112.4,3.49,54.69,52.58,2,7.86,-2.11,2.11,High Pressure
2026-06-30,Kibugu-Nguviu,D,4918.2,1100.8,75,HDPE,693.6,3.36,37.79,34.89,9,4.08,-2.9,2.9,Normal
2026-06-30,Kibugu-Nguviu,B,1625.4,1026.5,32,PVC,437.5,0.5,48.13,46.48,11,3.81,-1.65,1.65,Normal
2026-06-30,Mwea Smallholder,B,4184.3,1201.1,40,GI,514.0,5.11,32.77,31.0,7,6.94,-1.77,1.77,Normal
2026-06-30,Runyenjes East,H,643.9,1257.3,50,PVC,473.8,3.53,32.71,30.29,1,3.57,-2.42,2.42,Normal
2026-06-30,Mwea Smallholder,C,4336.5,1183.0,50,HDPE,664.8,5.87,43.53,47.42,5,2.47,3.89,0.0,Normal
2026-06-30,Embu Green,E,4411.7,1161.5,50,PVC,558.1,3.67,35.8,40.93,8,2.86,5.13,0.0,Normal
2026-06-30,Kibugu-Nguviu,E,508.7,1260.4,50,HDPE,102.2,7.5,43.56,39.67,10,5.83,-3.89,3.89,Normal
2026-06-30,Kibugu-Nguviu,E,4794.5,1229.8,25,PVC,194.1,5.35,40.31,44.72,4,7.78,4.41,0.0,Normal
2026-07-01,Runyenjes East,H,1045.0,1205.2,90,GI,440.9,5.72,37.75,34.18,1,0.59,-3.57,3.57,Normal
2026-07-01,Embu Green,F,3756.9,1167.4,75,GI,693.5,5.51,40.39,38.24,4,4.42,-2.15,2.15,Normal
2026-07-01,Embu Green,C,901.1,1342.3,32,PVC,553.8,2.41,25.22,19.48,6,4.56,-5.74,5.74,Normal
2026-07-01,Mwea Smallholder,E,1094.3,1171.2,75,PVC,392.6,5.08,37.19,35.24,3,3.96,-1.95,1.95,Normal
2026-07-01,Mwea Smallholder,G,112.4,1171.6,50,PVC,331.6,5.87,44.97,44.99,10,6.66,0.02,0.0,Normal
2026-07-01,Embu Green,A,3589.5,1333.3,63,PVC,375.4,6.24,30.29,35.5,10,0.86,5.21,0.0,Normal
2026-07-01,Runyenjes East,B,3800.6,1308.4,25,PVC,675.3,1.37,33.06,32.25,3,4.88,-0.81,0.81,Normal
2026-07-01,Kibugu-Nguviu,F,292.9,984.1,50,HDPE,413.9,7.11,48.66,47.02,6,7.09,-1.64,1.64,Normal
2026-07-01,Runyenjes East,E,2608.0,1215.3,63,PVC,772.4,8.4,29.38,29.73,3,7.93,0.35,0.0,Normal
2026-07-01,Mwea Smallholder,G,113.4,1032.3,25,HDPE,537.3,1.71,47.76,49.75,3,5.1,1.99,0.0,Normal
2026-07-01,Embu Green,E,3030.5,1210.0,25,GI,563.2,7.26,39.66,38.97,6,5.31,-0.69,0.69,Normal
2026-07-01,Mwea Smallholder,C,1203.7,1181.9,63,PVC,409.9,7.29,41.12,39.5,4,1.85,-1.62,1.62,Normal
2026-07-01,Kibugu-Nguviu,B,4051.4,957.6,50,PVC,511.9,3.4,48.96,49.49,7,7.72,0.53,0.0,Normal
2026-07-02,Mwea Smallholder,G,2645.6,987.4,63,HDPE,89.2,4.72,53.91,52.29,6,1.15,-1.62,1.62,High Pressure
2026-07-02,Embu Green,E,3646.9,1188.4,75,PVC,605.5,6.04,40.84,34.14,4,7.19,-6.7,6.7,Normal
2026-07-02,Embu Green,E,1067.9,1306.5,32,PVC,301.5,6.34,30.8,23.94,6,3.82,-6.86,6.86,Normal
2026-07-02,Runyenjes East,E,3980.1,1332.1,75,HDPE,513.8,2.08,31.34,36.3,9,4.75,4.96,0.0,Normal
2026-07-02,Mwea Smallholder,F,1000.9,1286.5,90,GI,417.1,3.43,32.15,38.5,6,3.05,6.35,0.0,Normal
2026-07-02,Kibugu-Nguviu,B,283.2,1044.5,40,PVC,561.3,5.96,45.34,50.67,5,7.21,5.33,0.0,High Pressure
2026-07-02,Embu Green,H,2902.2,996.9,50,PVC,588.0,1.51,44.29,46.81,2,5.44,2.52,0.0,Normal
2026-07-02,Runyenjes East,B,3531.0,1038.9,63,PVC,50.9,4.17,52.86,52.41,2,2.42,-0.45,0.45,High Pressure
2026-07-02,Embu Green,G,2303.6,1113.6,40,HDPE,472.3,6.47,39.27,38.78,11,0.76,-0.49,0.49,Normal
2026-07-03,Embu Green,F,86.9,988.3,75,PVC,198.4,4.93,49.45,49.71,5,6.95,0.26,0.0,Normal
2026-07-03,Kibugu-Nguviu,G,2543.4,1335.0,63,PVC,534.7,1.63,35.06,31.84,10,5.52,-3.22,3.22,Normal
2026-07-03,Runyenjes East,F,1048.3,1210.2,50,PVC,656.5,4.86,34.95,26.8,5,7.53,-8.15,8.15,Normal
2026-07-03,Mwea Smallholder,C,4032.3,1186.1,40,HDPE,389.5,3.35,40.17,43.38,8,7.92,3.21,0.0,Normal
2026-07-03,Runyenjes East,G,4864.3,1096.4,40,PVC,137.7,3.34,43.88,40.84,9,3.33,-3.04,3.04,Normal
2026-07-03,Runyenjes East,D,2396.9,1156.3,25,HDPE,588.8,3.59,38.53,40.72,4,1.03,2.19,0.0,Normal
2026-07-03,Kibugu-Nguviu,D,3687.9,958.9,75,PVC,585.4,6.13,52.74,40.73,7,6.51,-12.01,12.01,Normal
2026-07-04,Embu Green,B,4856.6,1021.2,32,PVC,31.8,4.67,51.17,57.01,10,7.53,5.84,0.0,High Pressure
2026-07-04,Runyenjes East,C,1588.2,964.5,40,PVC,533.2,5.61,46.08,46.76,9,5.93,0.68,0.0,Normal
2026-07-04,Mwea Smallholder,D,708.6,1284.4,90,PVC,408.6,4.31,39.77,33.13,2,2.89,-6.64,6.64,Normal
2026-07-04,Runyenjes East,A,3596.4,1072.6,50,GI,125.1,7.37,46.13,40.52,9,7.04,-5.61,5.61,Normal
2026-07-04,Mwea Smallholder,H,4232.3,1244.4,50,PVC,558.3,3.32,36.73,34.63,7,7.32,-2.1,2.1,Normal
2026-07-05,Embu Green,C,3024.1,1055.2,40,PVC,660.5,6.56,39.46,38.04,7,4.85,-1.42,1.42,Normal
2026-07-05,Kibugu-Nguviu,H,3944.4,1120.1,90,HDPE,450.7,5.58,41.97,46.54,6,7.74,4.57,0.0,Normal
2026-07-05,Embu Green,E,3115.7,1158.7,90,PVC,624.1,1.0,34.01,38.09,11,0.99,4.08,0.0,Normal
2026-07-05,Kibugu-Nguviu,H,1592.2,968.1,63,PVC,614.9,3.87,42.92,35.89,9,6.2,-7.03,7.03,Normal
2026-07-05,Kibugu-Nguviu,C,1026.4,1178.1,63,GI,60.1,4.28,40.09,39.13,6,1.99,-0.96,0.96,Normal
2026-07-05,Runyenjes East,G,4425.3,1299.0,50,PVC,440.6,4.0,33.02,29.12,5,2.3,-3.9,3.9,Normal
2026-07-05,Embu Green,E,684.5,1202.5,40,GI,631.6,4.39,37.28,31.83,3,1.69,-5.45,5.45,Normal
2026-07-05,Runyenjes East,A,3662.8,1306.8,40,HDPE,575.4,3.83,29.92,28.35,2,5.0,-1.57,1.57,Normal
2026-07-06,Kibugu-Nguviu,H,1194.7,981.1,40,GI,250.8,8.7,51.03,54.83,3,7.29,3.8,0.0,High Pressure
2026-07-06,Mwea Smallholder,E,1075.8,1143.0,25,PVC,52.8,5.34,45.05,46.47,9,6.43,1.42,0.0,Normal
2026-07-06,Runyenjes East,C,2349.6,1057.2,75,PVC,294.0,4.52,43.67,42.73,2,4.95,-0.94,0.94,Normal
2026-07-06,Runyenjes East,A,1039.3,1250.2,40,HDPE,400.9,5.67,35.59,40.57,4,4.62,4.98,0.0,Normal
2026-07-06,Mwea Smallholder,B,1472.9,1187.9,40,PVC,568.5,8.35,37.04,35.77,8,6.09,-1.27,1.27,Normal
2026-07-06,Runyenjes East,B,1890.4,1230.6,63,HDPE,780.1,5.38,34.43,33.64,11,0.67,-0.79,0.79,Normal
2026-07-07,Mwea Smallholder,B,3086.3,986.7,25,PVC,503.0,6.12,49.03,53.79,9,5.22,4.76,0.0,High Pressure
2026-07-07,Kibugu-Nguviu,D,132.9,1271.6,50,PVC,533.4,3.09,33.57,40.33,9,1.38,6.76,0.0,Normal
2026-07-07,Kibugu-Nguviu,G,3600.9,1128.4,50,PVC,129.3,4.3,45.1,43.65,2,6.66,-1.45,1.45,Normal
2026-07-07,Runyenjes East,G,172.0,1231.5,63,PVC,415.1,4.66,35.99,42.79,8,1.44,6.8,0.0,Normal
2026-07-08,Kibugu-Nguviu,G,464.5,956.4,63,HDPE,201.8,3.96,50.22,43.46,1,5.65,-6.76,6.76,Normal
2026-07-08,Embu Green,A,4953.6,1284.9,32,PVC,160.9,6.73,35.3,29.59,9,2.33,-5.71,5.71,Normal
2026-07-08,Mwea Smallholder,D,1244.7,968.3,32,HDPE,717.5,9.25,43.84,39.17,2,3.65,-4.67,4.67,Normal
2026-07-08,Kibugu-Nguviu,F,3350.7,1142.9,50,PVC,752.2,3.41,41.5,46.05,2,4.87,4.55,0.0,Normal
2026-07-08,Embu Green,G,2595.3,1127.2,90,PVC,691.8,8.06,39.05,40.72,10,3.78,1.67,0.0,Normal
2026-07-09,Kibugu-Nguviu,A,4157.5,986.9,50,PVC,357.0,4.2,47.38,45.63,7,4.11,-1.75,1.75,Normal
2026-07-09,Kibugu-Nguviu,G,3309.3,1026.2,25,PVC,134.6,5.85,51.33,51.62,10,5.95,0.29,0.0,High Pressure
2026-07-09,Mwea Smallholder,A,1543.1,1199.9,75,HDPE,518.3,7.05,36.65,32.9,5,4.98,-3.75,3.75,Normal
2026-07-09,Kibugu-Nguviu,G,1480.1,1036.8,50,PVC,340.6,5.65,47.81,53.91,1,5.46,6.1,0.0,High Pressure
2026-07-09,Runyenjes East,C,2955.0,1306.0,32,PVC,770.1,3.64,23.54,13.53,5,6.86,-10.01,10.01,Normal
2026-07-10,Mwea Smallholder,D,2063.8,1202.9,32,GI,461.0,4.39,37.4,29.65,7,6.24,-7.75,7.75,Normal
2026-07-10,Embu Green,F,1127.9,965.4,63,PVC,563.6,2.26,42.48,40.11,7,6.91,-2.37,2.37,Normal
2026-07-10,Mwea Smallholder,E,1516.3,1286.4,75,HDPE,680.2,3.25,32.17,18.44,1,7.56,-13.73,13.73,Normal
2026-07-10,Runyenjes East,C,795.4,1066.7,90,PVC,506.9,2.87,43.62,40.03,8,1.17,-3.59,3.59,Normal
2026-07-10,Mwea Smallholder,B,2571.8,1179.1,25,HDPE,682.0,5.97,35.79,23.12,10,3.03,-12.67,12.67,Normal
2026-07-10,Embu Green,A,4547.9,1291.6,75,PVC,408.5,4.99,32.84,28.89,4,4.62,-3.95,3.95,Normal
2026-07-10,Kibugu-Nguviu,C,2216.2,1024.1,25,PVC,264.7,2.35,50.69,50.43,5,5.14,-0.26,0.26,High Pressure
2026-07-10,Kibugu-Nguviu,C,4486.6,1096.3,50,PVC,616.9,7.57,42.53,47.24,11,4.83,4.71,0.0,Normal
2026-07-10,Kibugu-Nguviu,H,4930.3,1174.8,50,PVC,209.2,2.87,37.72,29.63,10,7.7,-8.09,8.09,Normal
2026-07-11,Embu Green,A,1227.8,1137.5,40,HDPE,137.3,8.67,41.26,44.85,2,5.37,3.59,0.0,Normal
2026-07-11,Embu Green,D,695.4,1007.5,63,PVC,279.3,5.25,50.21,49.36,1,3.85,-0.85,0.85,Normal
2026-07-11,Embu Green,D,3300.4,1053.1,50,HDPE,526.8,6.08,42.37,38.72,2,6.0,-3.65,3.65,Normal
2026-07-11,Mwea Smallholder,A,3791.6,1309.0,75,HDPE,267.6,7.12,35.91,30.83,8,4.71,-5.08,5.08,Normal
2026-07-11,Embu Green,D,4462.0,1106.6,63,HDPE,421.5,5.97,44.77,44.21,3,1.18,-0.56,0.56,Normal
2026-07-11,Mwea Smallholder,E,1676.9,1007.2,40,PVC,96.6,6.88,49.96,51.68,2,3.57,1.72,0.0,High Pressure
2026-07-11,Runyenjes East,F,385.5,964.6,90,HDPE,620.2,1.09,47.11,41.42,7,6.71,-5.69,5.69,Normal
2026-07-11,Kibugu-Nguviu,G,489.6,1276.7,75,PVC,671.3,3.84,29.48,28.77,3,6.94,-0.71,0.71,Normal
2026-07-12,Embu Green,F,2131.5,1195.5,50,PVC,77.8,0.87,42.65,43.27,10,3.73,0.62,0.0,Normal
2026-07-12,Kibugu-Nguviu,E,2810.1,1044.2,50,PVC,347.3,4.01,47.97,45.15,9,6.46,-2.82,2.82,Normal
2026-07-12,Kibugu-Nguviu,D,2667.6,1182.5,75,HDPE,376.2,6.16,40.03,39.14,3,5.86,-0.89,0.89,Normal
2026-07-12,Runyenjes East,G,2953.5,1301.2,63,PVC,276.4,2.77,40.36,34.21,7,1.69,-6.15,6.15,Normal
2026-07-12,Kibugu-Nguviu,H,199.3,1248.5,32,PVC,65.4,6.59,37.62,37.65,11,6.23,0.03,0.0,Normal
2026-07-12,Runyenjes East,B,3222.1,1049.6,40,GI,544.0,5.42,47.42,48.24,6,5.72,0.82,0.0,Normal
2026-07-13,Kibugu-Nguviu,H,2673.4,967.4,90,PVC,185.5,4.07,50.58,53.53,2,7.94,2.95,0.0,High Pressure
2026-07-13,Embu Green,B,665.6,958.9,90,HDPE,480.2,5.4,42.85,36.37,1,1.6,-6.48,6.48,Normal
2026-07-13,Kibugu-Nguviu,A,735.7,1164.6,32,PVC,111.6,6.09,36.15,40.22,4,5.58,4.07,0.0,Normal
2026-07-13,Embu Green,F,4164.7,1313.3,75,PVC,354.8,5.12,32.9,24.73,6,2.92,-8.17,8.17,Normal
2026-07-13,Mwea Smallholder,C,4242.0,1287.2,50,PVC,208.0,4.34,36.89,38.77,1,7.98,1.88,0.0,Normal
2026-07-13,Mwea Smallholder,C,2719.8,955.9,50,PVC,733.3,3.12,44.89,45.85,4,6.55,0.96,0.0,Normal
2026-07-13,Kibugu-Nguviu,A,1982.8,1077.9,63,PVC,504.9,6.11,45.74,44.19,9,5.53,-1.55,1.55,Normal
2026-07-13,Embu Green,D,3840.8,962.6,63,PVC,637.9,2.36,46.96,48.1,9,1.72,1.14,0.0,Normal
2026-07-14,Mwea Smallholder,F,2022.5,1278.6,25,PVC,722.9,8.28,32.73,23.33,1,2.0,-9.4,9.4,Normal
2026-07-14,Embu Green,E,1939.2,1000.6,25,PVC,172.6,7.5,53.1,45.22,11,3.61,-7.88,7.88,Normal
2026-07-14,Embu Green,D,1835.4,1250.9,63,PVC,175.5,6.63,39.09,45.22,7,5.05,6.13,0.0,Normal
2026-07-14,Embu Green,C,2599.5,1009.4,90,PVC,217.6,6.28,51.64,59.91,3,7.39,8.27,0.0,High Pressure
2026-07-14,Runyenjes East,F,3441.7,1023.2,50,HDPE,740.6,5.35,44.06,48.27,10,5.0,4.21,0.0,Normal
2026-07-14,Mwea Smallholder,E,325.8,1321.4,40,PVC,326.9,5.54,28.18,26.77,2,7.07,-1.41,1.41,Normal
2026-07-14,Embu Green,E,478.1,958.8,75,HDPE,720.3,5.52,45.26,43.6,6,5.46,-1.66,1.66,Normal
2026-07-14,Kibugu-Nguviu,D,4428.5,1217.7,63,HDPE,57.5,2.54,43.05,38.01,7,7.98,-5.04,5.04,Normal
2026-07-15,Embu Green,G,4148.7,955.4,50,PVC,201.3,2.07,45.12,43.14,1,1.61,-1.98,1.98,Normal
2026-07-15,Embu Green,F,2756.7,1099.1,63,PVC,755.5,6.53,43.57,43.61,5,2.77,0.04,0.0,Normal
2026-07-15,Runyenjes East,B,2346.9,1056.2,50,PVC,738.5,5.45,46.24,39.4,1,2.07,-6.84,6.84,Normal
2026-07-15,Kibugu-Nguviu,A,1310.3,1266.9,75,GI,698.1,5.69,31.96,28.9,6,4.55,-3.06,3.06,Normal
2026-07-15,Embu Green,C,1313.1,1052.0,40,HDPE,482.4,7.47,43.39,44.4,2,6.01,1.01,0.0,Normal
2026-07-15,Runyenjes East,A,1263.2,1180.7,50,PVC,663.8,8.08,34.34,35.73,11,5.77,1.39,0.0,Normal
2026-07-16,Runyenjes East,B,972.3,1015.2,50,PVC,277.9,5.63,48.33,41.51,3,3.01,-6.82,6.82,Normal
2026-07-16,Mwea Smallholder,F,437.0,1246.3,63,GI,260.4,5.29,35.33,36.52,1,4.85,1.19,0.0,Normal
2026-07-16,Embu Green,A,1867.0,1315.0,32,HDPE,604.1,3.86,39.58,41.07,2,6.84,1.49,0.0,Normal
2026-07-16,Runyenjes East,E,3080.7,1311.4,32,PVC,457.8,5.74,33.89,36.24,9,4.9,2.35,0.0,Normal
2026-07-16,Embu Green,G,3485.8,1336.7,75,PVC,627.9,3.59,33.44,34.74,10,6.16,1.3,0.0,Normal
2026-07-16,Embu Green,F,1240.2,1228.5,63,GI,724.6,5.94,32.05,26.36,9,3.23,-5.69,5.69,Normal
2026-07-16,Kibugu-Nguviu,E,2982.9,1161.1,40,PVC,352.4,4.59,39.13,44.96,1,1.01,5.83,0.0,Normal
2026-07-17,Kibugu-Nguviu,E,140.5,1299.6,32,GI,634.2,5.77,33.96,35.43,5,5.89,1.47,0.0,Normal
2026-07-17,Embu Green,E,3679.7,1270.3,63,HDPE,69.7,2.76,41.66,40.3,5,1.56,-1.36,1.36,Normal
2026-07-17,Kibugu-Nguviu,C,1453.0,1081.3,32,HDPE,226.0,1.98,48.6,40.91,6,5.25,-7.69,7.69,Normal
2026-07-17,Mwea Smallholder,A,18.6,1101.1,32,PVC,316.0,3.83,47.99,45.23,10,4.65,-2.76,2.76,Normal
2026-07-17,Embu Green,F,3725.2,1176.4,40,PVC,215.3,2.66,40.59,37.78,11,2.45,-2.81,2.81,Normal
2026-07-17,Runyenjes East,A,3909.9,1297.6,63,GI,695.3,8.74,27.27,25.6,6,0.96,-1.67,1.67,Normal
2026-07-17,Runyenjes East,D,1954.3,1307.3,25,PVC,638.9,5.13,30.2,18.35,7,5.5,-11.85,11.85,Normal
2026-07-18,Embu Green,D,2645.3,1067.5,90,HDPE,300.7,4.01,44.24,43.97,4,5.53,-0.27,0.27,Normal
2026-07-18,Embu Green,G,391.4,1085.9,32,HDPE,258.5,5.72,47.24,48.0,5,6.46,0.76,0.0,Normal
2026-07-18,Kibugu-Nguviu,F,4525.8,957.5,40,PVC,508.6,4.41,47.5,45.32,10,7.47,-2.18,2.18,Normal
2026-07-18,Embu Green,G,1297.5,964.9,40,GI,547.7,7.29,45.21,48.22,3,4.75,3.01,0.0,Normal
2026-07-18,Runyenjes East,B,4405.7,1197.7,25,PVC,744.1,6.48,38.3,40.67,10,1.76,2.37,0.0,Normal
2026-07-18,Kibugu-Nguviu,B,3520.5,1318.8,50,HDPE,431.3,4.5,34.09,28.04,3,3.27,-6.05,6.05,Normal
2026-07-18,Runyenjes East,D,1259.9,1299.9,75,HDPE,401.1,3.93,33.66,40.9,7,5.79,7.24,0.0,Normal
2026-07-18,Runyenjes East,C,477.8,1299.7,75,PVC,651.3,2.54,32.38,32.98,6,4.97,0.6,0.0,Normal
2026-07-18,Embu Green,B,3170.5,1125.3,40,GI,468.5,2.66,40.09,41.51,10,3.96,1.42,0.0,Normal
2026-07-18,Embu Green,H,949.8,1088.0,25,HDPE,477.8,3.82,41.05,34.47,1,2.88,-6.58,6.58,Normal
2026-07-18,Runyenjes East,F,4552.5,1245.0,40,PVC,563.3,8.28,39.82,37.56,6,2.07,-2.26,2.26,Normal
2026-07-18,Embu Green,F,3217.7,1309.0,32,PVC,71.9,3.43,31.5,31.67,2,6.69,0.17,0.0,Normal
2026-07-19,Embu Green,C,2853.5,1302.3,50,PVC,379.4,5.6,38.75,42.42,9,5.04,3.67,0.0,Normal
2026-07-19,Embu Green,B,3288.6,1325.2,40,PVC,727.0,7.26,27.06,24.6,5,4.55,-2.46,2.46,Normal
2026-07-19,Embu Green,G,1247.2,1349.9,50,PVC,99.4,5.35,38.24,41.69,5,0.58,3.45,0.0,Normal
2026-07-19,Runyenjes East,A,1542.4,1010.2,75,PVC,344.8,8.05,50.46,54.79,4,5.33,4.33,0.0,High Pressure
2026-07-19,Kibugu-Nguviu,C,4868.6,1075.4,63,GI,339.1,6.6,39.87,40.58,8,7.18,0.71,0.0,Normal
2026-07-20,Mwea Smallholder,H,694.6,1063.4,90,HDPE,282.3,4.87,48.77,50.39,11,0.68,1.62,0.0,High Pressure
2026-07-20,Runyenjes East,B,1424.4,1140.2,63,PVC,397.2,3.6,46.09,47.75,1,3.99,1.66,0.0,Normal
2026-07-20,Embu Green,F,353.0,1049.8,50,PVC,105.4,3.49,51.23,42.11,4,0.84,-9.12,9.12,Normal
2026-07-20,Embu Green,E,4539.4,1091.0,40,PVC,98.2,4.56,50.26,44.89,10,0.53,-5.37,5.37,Normal
2026-07-21,Mwea Smallholder,F,1349.3,1349.4,90,PVC,343.6,5.02,32.23,32.17,1,1.29,-0.06,0.06,Normal
2026-07-21,Runyenjes East,B,2756.4,1294.8,90,HDPE,132.7,3.77,33.48,36.73,1,4.94,3.25,0.0,Normal
2026-07-21,Runyenjes East,E,203.4,1017.8,63,PVC,360.8,3.23,46.51,48.71,1,5.02,2.2,0.0,Normal
2026-07-21,Embu Green,D,1640.6,1236.7,63,PVC,161.6,3.85,41.53,36.13,3,0.79,-5.4,5.4,Normal
2026-07-21,Embu Green,H,3145.9,1247.0,40,PVC,78.4,6.27,41.09,39.56,1,3.28,-1.53,1.53,Normal
2026-07-21,Runyenjes East,D,2431.6,978.7,40,HDPE,547.7,5.48,49.11,55.36,8,4.79,6.25,0.0,High Pressure
2026-07-22,Kibugu-Nguviu,D,577.8,1093.6,50,PVC,486.5,5.24,40.63,37.31,6,6.0,-3.32,3.32,Normal
2026-07-22,Embu Green,G,2133.3,1231.1,32,HDPE,151.6,8.17,42.3,48.45,1,1.38,6.15,0.0,Normal
2026-07-22,Mwea Smallholder,F,4756.6,1308.3,25,HDPE,227.9,3.84,36.76,40.67,1,3.38,3.91,0.0,Normal
2026-07-22,Mwea Smallholder,B,1441.2,1322.0,40,PVC,221.0,6.03,36.4,34.28,4,6.45,-2.12,2.12,Normal
2026-07-23,Mwea Smallholder,A,651.7,1227.2,63,PVC,587.5,4.9,37.86,29.49,9,6.9,-8.37,8.37,Normal
2026-07-23,Embu Green,H,2322.5,1274.5,40,PVC,50.8,3.87,42.01,41.14,9,3.67,-0.87,0.87,Normal
2026-07-23,Runyenjes East,E,2767.7,1015.4,75,PVC,425.7,4.61,45.94,46.85,4,3.07,0.91,0.0,Normal
2026-07-23,Mwea Smallholder,E,773.2,1166.0,40,PVC,284.0,6.32,39.72,41.85,4,4.39,2.13,0.0,Normal
2026-07-23,Mwea Smallholder,A,2933.3,1051.1,75,HDPE,494.6,5.61,42.63,40.9,9,4.93,-1.73,1.73,Normal
2026-07-23,Embu Green,F,3327.5,1070.2,50,PVC,599.4,5.13,40.55,41.26,2,2.64,0.71,0.0,Normal
2026-07-23,Runyenjes East,B,4922.0,1100.3,90,PVC,605.8,4.94,43.29,44.87,2,4.22,1.58,0.0,Normal
2026-07-23,Embu Green,E,3613.6,1085.3,90,PVC,538.3,4.15,44.29,40.72,9,2.41,-3.57,3.57,Normal
2026-07-23,Embu Green,B,2912.0,1243.7,63,PVC,667.2,1.98,33.11,28.92,7,6.12,-4.19,4.19,Normal
2026-07-23,Kibugu-Nguviu,C,2851.4,998.1,50,PVC,422.5,3.65,48.05,49.74,3,3.41,1.69,0.0,Normal
2026-07-23,Embu Green,C,2879.5,1338.0,75,PVC,274.2,6.19,40.27,39.94,2,3.58,-0.33,0.33,Normal
2026-07-24,Kibugu-Nguviu,D,887.5,1192.6,75,PVC,754.6,5.56,34.87,39.12,3,7.08,4.25,0.0,Normal
2026-07-24,Embu Green,C,1065.4,1055.9,50,PVC,755.2,6.13,39.11,35.53,5,2.07,-3.58,3.58,Normal
2026-07-24,Kibugu-Nguviu,D,1297.8,1248.0,32,PVC,536.5,4.31,35.79,41.47,5,5.62,5.68,0.0,Normal
